PortNumber,AccNumber,LocNumber,CountryCode,PostalCode,OccupancyCode,ConstructionCode,LocCurrency,LocPerilsCovered,LocPeril,BuildingTIV,OtherTIV,ContentsTIV,BITIV,LocLimit1Building,LocLimit2Other,LocLimit3Contents,LocLimit4BI,LocDed1Building,LocDed2Other,LocDed3Contents,LocDed4BI,LocLimit6All,LocDed6All,LocDedType1Building,LocDedType2Other,LocDedType3Contents,LocDedType4BI,LocDedType6All,LocLimitType1Building,LocLimitType2Other,LocLimitType3Contents,LocLimitType4BI,LocLimitType6All
Complex_10k,1,142,UK,TQ1 3BG,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,143,UK,SM4 6DZ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,144,UK,DN5 0TL,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,145,UK,SG5 3TQ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,146,UK,EX13 5BE,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,147,UK,LS17 8BR,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,148,UK,IV22 2JE,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,149,UK,S63 0NY,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,150,UK,PA46 7RU,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,151,UK,M26 1LU,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,152,UK,EH12 6JR,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,153,UK,PL1 4HX,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,154,UK,SN13 9PR,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,155,UK,TD9 8QP,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,156,UK,SM1 2TL,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,157,UK,L10 8JR,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,158,UK,NN1 4JA,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,159,UK,HP23 5LX,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,160,UK,PE16 6LD,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,161,UK,PE28 4HU,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,162,UK,CV13 0NU,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,163,UK,LS27 7RH,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,164,UK,ST10 1AJ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,165,UK,RH4 2LF,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,166,UK,BH7 6NH,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,167,UK,OX18 1HS,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,168,UK,EX39 3NW,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,169,UK,WV99 2BA,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,170,UK,YO8 6LR,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,171,UK,PO33 4DA,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,172,UK,BB4 5JA,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,173,UK,NR30 1NG,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,174,UK,ME1 3YD,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,175,UK,CR3 5FN,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,176,UK,LN5 0EE,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,177,UK,TA2 6FB,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,178,UK,ML7 5JU,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,179,UK,TQ12 2PQ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,180,UK,SW1P 9PW,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,181,UK,OX18 1JG,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,182,UK,FY6 0HE,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,183,UK,RG12 1JS,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,184,UK,PL15 9JX,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,185,UK,L36 4NP,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,186,UK,G66 1PX,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,187,UK,TW1 4JX,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,188,UK,SW12 8TL,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,189,UK,ME13 9DW,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,190,UK,BB10 1UZ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,191,UK,FK7 1EF,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,192,UK,LA23 2HX,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,193,UK,CW11 3TA,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,194,UK,N1 1PU,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,195,UK,BT63 6BH,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,196,UK,SA62 6FD,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,197,UK,KT9 2HG,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,198,UK,TA1 4RD,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,199,UK,DA11 0LN,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,200,UK,DN14 6DQ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,201,UK,DY10 4QU,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,202,UK,NP7 6LL,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,203,UK,SN16 0BP,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,204,UK,BR2 7AF,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,205,UK,PE8 6YJ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,206,UK,CO9 1NG,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,207,UK,DE12 6LX,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,208,UK,EX39 6HG,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,209,UK,AL6 9UH,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,210,UK,EN2 7PG,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,211,UK,EX22 6HZ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,212,UK,N1 6SG,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,213,UK,DG8 8PT,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,214,UK,WA7 3PZ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,215,UK,SS6 9EP,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,216,UK,SW19 5JR,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,217,UK,BN17 6JZ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,218,UK,DY5 3XB,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,219,UK,LE2 9SZ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,220,UK,WF8 2HF,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,221,UK,WD25 7SN,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,222,UK,DA11 8LE,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,223,UK,S75 4AF,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,224,UK,W13 0JB,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,225,UK,NP4 8PX,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,226,UK,BS8 3HB,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,227,UK,BB4 6PQ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,228,UK,DG1 4BE,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,229,UK,SG1 3TP,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,230,UK,DN21 3FA,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,231,UK,OX12 8NB,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,232,UK,NE30 3JD,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,233,UK,NR16 2RQ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,234,UK,LE10 3HS,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,235,UK,OX3 9LU,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,236,UK,LN6 0RR,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,237,UK,BS9 2EU,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,238,UK,ME8 1EN,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,239,UK,DL15 9LE,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,240,UK,EN1 2HX,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,241,UK,S43 2JG,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,242,UK,NG23 5RW,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,243,UK,CB10 2HZ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,244,UK,CM13 2LL,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,245,UK,LL18 3DA,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,246,UK,IP33 1JZ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,247,UK,BS23 1JE,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,248,UK,BS31 2GP,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,249,UK,IP13 0EL,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,250,UK,BN13 1JP,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,251,UK,RM12 4JF,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,252,UK,BS40 7AJ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,253,UK,BT47 6WR,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,254,UK,NW1 3EN,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,255,UK,TQ12 9JU,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,256,UK,B13 8QH,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,257,UK,G66 4BS,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,258,UK,EH16 4AX,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,259,UK,B66 4BE,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,260,UK,NR25 7PW,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,261,UK,DH6 5PF,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,262,UK,RG30 4LS,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,263,UK,ML3 0DF,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,264,UK,KA2 0LT,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,265,UK,HD1 1ED,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,266,UK,WS13 6QH,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,267,UK,WA9 5GG,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,268,UK,PE15 8HA,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,269,UK,TS10 1LD,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,270,UK,SP5 2DG,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,271,UK,SN8 3JR,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,272,UK,LS5 3QE,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,273,UK,L17 0EE,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,274,UK,L17 7EU,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,275,UK,PE27 6HZ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,276,UK,EX20 3NQ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,277,UK,B78 3XQ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,278,UK,M22 8ES,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,279,UK,NG2 7UB,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,280,UK,CV3 5LG,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,281,UK,LA2 9AG,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,282,UK,NE8 4AR,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,283,UK,HA8 8SU,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,284,UK,SL9 9AX,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
Complex_10k,1,285,UK,ST15 8XQ,1000,5000,GBP,ORF,ORF,100000,1000,10000,0,75000,750,7500,0,1000,100,500,0,100000,250,0,0,0,0,0,0,0,0,0,0
